dim_M,dim_N,dim_K,Numpy_failed (1),Numpy_time (s),CudaGlobalMemory_failed (1),CudaGlobalMemory_time (s),CudaSharedMemory_failed (1),CudaSharedMemory_time (s),CupyMatmul_failed (1),CupyMatmul_time (s),CupyDot_failed (1),CupyDot_time (s)
1024,1024,144,0,0.0008251667022705078,0,0.005470752716064453,0,0.005523681640625,0,0.0015213489532470703,0,0.0013689994812011719
1024,1024,148,0,0.0008289813995361328,0,0.00552058219909668,0,0.006193637847900391,0,0.0015358924865722656,0,0.0013952255249023438
1024,1024,152,0,0.0008652210235595703,0,0.005674123764038086,0,0.005544900894165039,0,0.0015654563903808594,0,0.0014119148254394531
1024,1024,156,0,0.0008678436279296875,0,0.005814552307128906,0,0.006146907806396484,0,0.0015730857849121094,0,0.0013816356658935547
1024,1024,160,0,0.0009515285491943359,0,0.005854129791259766,0,0.005552053451538086,0,0.0015594959259033203,0,0.0014119148254394531
1024,1024,164,0,0.000990152359008789,0,0.00663304328918457,0,0.0054929256439208984,0,0.0015711784362792969,0,0.0022950172424316406
1024,1024,168,0,0.0010097026824951172,0,0.00608515739440918,0,0.005583286285400391,0,0.0017249584197998047,0,0.0016264915466308594
1024,1024,172,0,0.0010526180267333984,0,0.0067903995513916016,0,0.005489826202392578,0,0.0015969276428222656,0,0.0014493465423583984
1024,1024,176,0,0.0010044574737548828,0,0.00632166862487793,0,0.005497455596923828,0,0.0015702247619628906,0,0.0014166831970214844
1024,1024,180,0,0.001047372817993164,0,0.00708770751953125,0,0.005499839782714844,0,0.0016102790832519531,0,0.0014300346374511719
1024,1024,184,0,0.0023734569549560547,0,0.006539106369018555,0,0.006330966949462891,0,0.0016312599182128906,0,0.001458883285522461
1024,1024,188,0,0.0009510517120361328,0,0.006486654281616211,0,0.005585193634033203,0,0.001627206802368164,0,0.0014421939849853516
1024,1024,192,0,0.0010294914245605469,0,0.006700038909912109,0,0.0062580108642578125,0,0.001619577407836914,0,0.0014646053314208984
1024,1024,196,0,0.0010619163513183594,0,0.00668644905090332,0,0.0055844783782958984,0,0.001699209213256836,0,0.001514434814453125
1024,1024,200,0,0.0009891986846923828,0,0.006885528564453125,0,0.006316184997558594,0,0.0015988349914550781,0,0.0014317035675048828
1024,1024,204,0,0.001016855239868164,0,0.006948709487915039,0,0.005612611770629883,0,0.0016436576843261719,0,0.001499176025390625
1024,1024,208,0,0.001104593276977539,0,0.007851362228393555,0,0.005520343780517578,0,0.0016257762908935547,0,0.001482248306274414
1024,1024,212,0,0.001123189926147461,0,0.007131814956665039,0,0.0057065486907958984,0,0.0016779899597167969,0,0.0015230178833007812
1024,1024,216,0,0.0010423660278320312,0,0.008025169372558594,0,0.005518436431884766,0,0.0016622543334960938,0,0.0015413761138916016
1024,1024,220,0,0.001058340072631836,0,0.0074007511138916016,0,0.005614280700683594,0,0.0016849040985107422,0,0.0015106201171875
1024,1024,224,0,0.0010380744934082031,0,0.008124113082885742,0,0.0055696964263916016,0,0.0017323493957519531,0,0.0015697479248046875
1024,1024,228,0,0.0010590553283691406,0,0.007552146911621094,0,0.006437540054321289,0,0.0017168521881103516,0,0.0015511512756347656
1024,1024,232,0,0.001073598861694336,0,0.007691621780395508,0,0.0055980682373046875,0,0.0016815662384033203,0,0.0015490055084228516
1024,1024,236,0,0.001100778579711914,0,0.007653236389160156,0,0.0064144134521484375,0,0.001798391342163086,0,0.0016222000122070312
1024,1024,240,0,0.0010955333709716797,0,0.0077931880950927734,0,0.0057027339935302734,0,0.0017075538635253906,0,0.0015740394592285156
1024,1024,244,0,0.0011315345764160156,0,0.007979869842529297,0,0.006477832794189453,0,0.00171661376953125,0,0.0015571117401123047
1024,1024,248,0,0.0011131763458251953,0,0.007939577102661133,0,0.005677700042724609,0,0.0018031597137451172,0,0.0016100406646728516
1024,1024,252,0,0.0011358261108398438,0,0.008885860443115234,0,0.005760669708251953,0,0.0017473697662353516,0,0.00159454345703125
1024,1024,256,0,0.0011777877807617188,0,0.008307933807373047,0,0.005656719207763672,0,0.0017313957214355469,0,0.001569509506225586
1024,1024,260,0,0.001142263412475586,0,0.009213685989379883,0,0.005665302276611328,0,0.0026009082794189453,0,0.0016558170318603516
1024,1024,264,0,0.001157999038696289,0,0.008496999740600586,0,0.00573420524597168,0,0.0017871856689453125,0,0.0015947818756103516
1024,1024,268,0,0.001264333724975586,0,0.009761810302734375,0,0.005789041519165039,0,0.0017948150634765625,0,0.001659393310546875
1024,1024,272,0,0.0012552738189697266,0,0.00874018669128418,0,0.006735086441040039,0,0.0018260478973388672,0,0.001642465591430664
1024,1024,276,0,0.001268625259399414,0,0.008774757385253906,0,0.005766630172729492,0,0.0018477439880371094,0,0.0016789436340332031
1024,1024,280,0,0.001161813735961914,0,0.008950471878051758,0,0.006941080093383789,0,0.0018506050109863281,0,0.0017516613006591797
1024,1024,284,0,0.0013744831085205078,0,0.009010076522827148,0,0.005891084671020508,0,0.0018851757049560547,0,0.0017237663269042969
1024,1024,288,0,0.0013835430145263672,0,0.009047269821166992,0,0.006990909576416016,0,0.0018949508666992188,0,0.0017287731170654297
1024,1024,292,0,0.001405477523803711,0,0.009209394454956055,0,0.005872964859008789,0,0.001874685287475586,0,0.0017042160034179688
1024,1024,296,0,0.0012631416320800781,0,0.010441303253173828,0,0.005791187286376953,0,0.0018684864044189453,0,0.001718759536743164
1024,1024,300,0,0.0013272762298583984,0,0.009443283081054688,0,0.005808830261230469,0,0.001911163330078125,0,0.0017306804656982422
1024,1024,304,0,0.0014085769653320312,0,0.010528564453125,0,0.005795717239379883,0,0.0018911361694335938,0,0.0017428398132324219
1024,1024,308,0,0.0014157295227050781,0,0.009575366973876953,0,0.005820751190185547,0,0.0019071102142333984,0,0.0017392635345458984
1024,1024,312,0,0.0013115406036376953,0,0.010896444320678711,0,0.005835771560668945,0,0.0018994808197021484,0,0.0017392635345458984
1024,1024,316,0,0.0013859272003173828,0,0.009803295135498047,0,0.006943464279174805,0,0.0019335746765136719,0,0.0017478466033935547
1024,1024,320,0,0.0014495849609375,0,0.009821891784667969,0,0.005852699279785156,0,0.0019156932830810547,0,0.001795053482055664
1024,1024,324,0,0.0014810562133789062,0,0.010033130645751953,0,0.006821870803833008,0,0.0019371509552001953,0,0.0017268657684326172
1024,1024,328,0,0.0013854503631591797,0,0.009991645812988281,0,0.005794525146484375,0,0.0018627643585205078,0,0.0017082691192626953
1024,1024,332,0,0.0014095306396484375,0,0.010315418243408203,0,0.007016897201538086,0,0.0019314289093017578,0,0.0017895698547363281
1024,1024,336,0,0.0014805793762207031,0,0.010350465774536133,0,0.005937099456787109,0,0.0019495487213134766,0,0.0017857551574707031
1024,1024,340,0,0.0014204978942871094,0,0.01139068603515625,0,0.00580143928527832,0,0.0019497871398925781,0,0.001733541488647461
1024,1024,344,0,0.001428365707397461,0,0.010451078414916992,0,0.005742549896240234,0,0.0018966197967529297,0,0.0017631053924560547
1024,1024,348,0,0.0015139579772949219,0,0.011591434478759766,0,0.005852460861206055,0,0.001928091049194336,0,0.0018262863159179688
1024,1024,352,0,0.0014255046844482422,0,0.010686635971069336,0,0.006056547164916992,0,0.001969575881958008,0,0.0017659664154052734
1024,1024,356,0,0.0014488697052001953,0,0.011904239654541016,0,0.00579071044921875,0,0.0019631385803222656,0,0.001825571060180664
1024,1024,360,0,0.0015439987182617188,0,0.01085662841796875,0,0.006792306900024414,0,0.0017507076263427734,0,0.0016014575958251953
1024,1024,364,0,0.001514434814453125,0,0.010869503021240234,0,0.005883455276489258,0,0.0017595291137695312,0,0.0016722679138183594
1024,1024,368,0,0.0014705657958984375,0,0.01104426383972168,0,0.006898641586303711,0,0.0017440319061279297,0,0.001653432846069336
1024,1024,372,0,0.001482248306274414,0,0.011073589324951172,0,0.0059168338775634766,0,0.0017185211181640625,0,0.0015943050384521484
1024,1024,376,0,0.0014863014221191406,0,0.011199712753295898,0,0.0069427490234375,0,0.0017712116241455078,0,0.0016655921936035156
1024,1024,380,0,0.001539468765258789,0,0.011394023895263672,0,0.005867481231689453,0,0.001729726791381836,0,0.0016107559204101562
1024,1024,384,0,0.0015616416931152344,0,0.01244974136352539,0,0.005789995193481445,0,0.0017673969268798828,0,0.0016698837280273438
1024,1024,388,0,0.001611471176147461,0,0.011517763137817383,0,0.005889892578125,0,0.001718282699584961,0,0.0016319751739501953
1024,1024,392,0,0.0016241073608398438,0,0.012616157531738281,0,0.005758047103881836,0,0.001760721206665039,0,0.0016188621520996094
1024,1024,396,0,0.001569509506225586,0,0.011753320693969727,0,0.0059053897857666016,0,0.0017342567443847656,0,0.0016355514526367188
1024,1024,400,0,0.0015532970428466797,0,0.012969970703125,0,0.00580906867980957,0,0.001764059066772461,0,0.0016705989837646484
1024,1024,404,0,0.0016009807586669922,0,0.011887550354003906,0,0.00689387321472168,0,0.001768350601196289,0,0.0016546249389648438
1024,1024,408,0,0.0015778541564941406,0,0.011968374252319336,0,0.00585627555847168,0,0.0017812252044677734,0,0.0016624927520751953
1024,1024,412,0,0.0016744136810302734,0,0.012125253677368164,0,0.006939411163330078,0,0.0017597675323486328,0,0.0016779899597167969
1024,1024,416,0,0.0016014575958251953,0,0.012167215347290039,0,0.0058443546295166016,0,0.0018014907836914062,0,0.0016677379608154297
1024,1024,420,0,0.0016345977783203125,0,0.012397527694702148,0,0.006985187530517578,0,0.00177001953125,0,0.0016911029815673828
1024,1024,424,0,0.0016243457794189453,0,0.012391328811645508,0,0.0058689117431640625,0,0.001821756362915039,0,0.0016970634460449219
1024,1024,428,0,0.0016603469848632812,0,0.013494729995727539,0,0.005875587463378906,0,0.0017611980438232422,0,0.001676321029663086
1024,1024,432,0,0.001634359359741211,0,0.012531757354736328,0,0.0059320926666259766,0,0.0017991065979003906,0,0.001730203628540039
1024,1024,436,0,0.0016813278198242188,0,0.013738870620727539,0,0.005938053131103516,0,0.0017943382263183594,0,0.0016903877258300781
1024,1024,440,0,0.001672506332397461,0,0.012814044952392578,0,0.0058825016021728516,0,0.0018372535705566406,0,0.0017230510711669922
1024,1024,444,0,0.0017790794372558594,0,0.014015436172485352,0,0.005846977233886719,0,0.0018105506896972656,0,0.001711130142211914
1024,1024,448,0,0.0017693042755126953,0,0.013013839721679688,0,0.006915569305419922,0,0.0018494129180908203,0,0.0017235279083251953
1024,1024,452,0,0.0017168521881103516,0,0.013073444366455078,0,0.00593256950378418,0,0.0017962455749511719,0,0.0017168521881103516
1024,1024,456,0,0.0017142295837402344,0,0.01322484016418457,0,0.0069463253021240234,0,0.0018610954284667969,0,0.0017354488372802734
1024,1024,460,0,0.0017480850219726562,0,0.013321399688720703,0,0.005943775177001953,0,0.00182342529296875,0,0.0017390251159667969
1024,1024,464,0,0.0017244815826416016,0,0.013450145721435547,0,0.007109642028808594,0,0.0018596649169921875,0,0.0017619132995605469
1024,1024,468,0,0.0017676353454589844,0,0.01353144645690918,0,0.005947113037109375,0,0.001810312271118164,0,0.0017354488372802734
1024,1024,472,0,0.0017573833465576172,0,0.014739274978637695,0,0.0059490203857421875,0,0.0018775463104248047,0,0.0017805099487304688
1024,1024,476,0,0.0018177032470703125,0,0.013709068298339844,0,0.005972623825073242,0,0.0018236637115478516,0,0.0017573833465576172
1024,1024,480,0,0.001768350601196289,0,0.01496267318725586,0,0.0059778690338134766,0,0.0018811225891113281,0,0.0017964839935302734
1024,1024,484,0,0.0018169879913330078,0,0.013912439346313477,0,0.00601959228515625,0,0.0018329620361328125,0,0.0017843246459960938
1024,1024,488,0,0.0017979145050048828,0,0.01524806022644043,0,0.005991697311401367,0,0.0018928050994873047,0,0.0018208026885986328
1024,1024,492,0,0.0018603801727294922,0,0.014147758483886719,0,0.0070650577545166016,0,0.0018453598022460938,0,0.0017731189727783203
1024,1024,496,0,0.001817464828491211,0,0.01421213150024414,0,0.005981922149658203,0,0.0019152164459228516,0,0.0018093585968017578
1024,1024,500,0,0.0018582344055175781,0,0.014311075210571289,0,0.007101297378540039,0,0.0018787384033203125,0,0.0017900466918945312
1024,1024,504,0,0.0018436908721923828,0,0.014446020126342773,0,0.005997180938720703,0,0.0019037723541259766,0,0.001857757568359375
1024,1024,508,0,0.001909494400024414,0,0.014557600021362305,0,0.00799417495727539,0,0.0018534660339355469,0,0.0017940998077392578
1024,1024,512,0,0.0018711090087890625,0,0.01455068588256836,0,0.006019115447998047,0,0.001928567886352539,0,0.0018837451934814453
1024,1024,516,0,0.0019001960754394531,0,0.01603531837463379,0,0.006112337112426758,0,0.0019185543060302734,0,0.001859903335571289
1024,1024,520,0,0.0018889904022216797,0,0.014860391616821289,0,0.006021022796630859,0,0.0019268989562988281,0,0.0018496513366699219
1024,1024,524,0,0.0019412040710449219,0,0.016420841217041016,0,0.006125450134277344,0,0.001986265182495117,0,0.0018973350524902344
1024,1024,528,0,0.0019762516021728516,0,0.015069723129272461,0,0.006185293197631836,0,0.0019626617431640625,0,0.0019006729125976562
1024,1024,532,0,0.0021016597747802734,0,0.016803503036499023,0,0.0062198638916015625,0,0.002005338668823242,0,0.0019376277923583984
1024,1024,536,0,0.0020685195922851562,0,0.015314340591430664,0,0.007630348205566406,0,0.0020172595977783203,0,0.001918792724609375
1024,1024,540,0,0.001974344253540039,0,0.015316247940063477,0,0.007063865661621094,0,0.0019402503967285156,0,0.001901388168334961
1024,1024,544,0,0.0021517276763916016,0,0.015425920486450195,0,0.007745265960693359,0,0.001985311508178711,0,0.0019407272338867188
1024,1024,548,0,0.002836465835571289,0,0.015610218048095703,0,0.00614619255065918,0,0.0019736289978027344,0,0.001918792724609375
1024,1024,552,0,0.002130270004272461,0,0.015587568283081055,0,0.007721424102783203,0,0.0020294189453125,0,0.0019431114196777344
1024,1024,556,0,0.001997232437133789,0,0.015834331512451172,0,0.0062711238861083984,0,0.002025127410888672,0,0.0019288063049316406
1024,1024,560,0,0.0020799636840820312,0,0.017411231994628906,0,0.00623321533203125,0,0.002020120620727539,0,0.0019567012786865234
1024,1024,564,0,0.002028226852416992,0,0.015847206115722656,0,0.006119251251220703,0,0.0020596981048583984,0,0.0019659996032714844
1024,1024,568,0,0.0020351409912109375,0,0.017498016357421875,0,0.006216764450073242,0,0.002045154571533203,0,0.0019686222076416016
1024,1024,572,0,0.0021855831146240234,0,0.016076087951660156,0,0.006292104721069336,0,0.0020151138305664062,0,0.0019690990447998047
1024,1024,576,0,0.0020422935485839844,0,0.017761945724487305,0,0.006256818771362305,0,0.0020325183868408203,0,0.0019268989562988281
1024,1024,580,0,0.002082347869873047,0,0.01630234718322754,0,0.007700443267822266,0,0.0020830631256103516,0,0.0019800662994384766
1024,1024,584,0,0.0021364688873291016,0,0.016394615173339844,0,0.0062448978424072266,0,0.0020761489868164062,0,0.0020072460174560547
1024,1024,588,0,0.0021390914916992188,0,0.01651620864868164,0,0.0077517032623291016,0,0.002050161361694336,0,0.001966714859008789
1024,1024,592,0,0.0021338462829589844,0,0.016673564910888672,0,0.006299018859863281,0,0.002080678939819336,0,0.001993894577026367
1024,1024,596,0,0.002141714096069336,0,0.016782045364379883,0,0.007718324661254883,0,0.002941608428955078,0,0.002003908157348633
1024,1024,600,0,0.0021724700927734375,0,0.01683211326599121,0,0.006511211395263672,0,0.0021185874938964844,0,0.002033710479736328
1024,1024,604,0,0.002166748046875,0,0.018412351608276367,0,0.006305217742919922,0,0.0020728111267089844,0,0.0019905567169189453
1024,1024,608,0,0.002171039581298828,0,0.01714777946472168,0,0.00631260871887207,0,0.0021059513092041016,0,0.0020143985748291016
1024,1024,612,0,0.0021758079528808594,0,0.01860499382019043,0,0.0071032047271728516,0,0.002111196517944336,0,0.0020487308502197266
1024,1024,616,0,0.0022115707397460938,0,0.017258167266845703,0,0.006271839141845703,0,0.0021550655364990234,0,0.002095937728881836
1024,1024,620,0,0.002187967300415039,0,0.018767595291137695,0,0.006364107131958008,0,0.002982616424560547,0,0.0020639896392822266
1024,1024,624,0,0.0022420883178710938,0,0.017398595809936523,0,0.008665323257446289,0,0.002112865447998047,0,0.002040863037109375
1024,1024,628,0,0.0024149417877197266,0,0.01748490333557129,0,0.0063669681549072266,0,0.0021619796752929688,0,0.002131223678588867
1024,1024,632,0,0.0022459030151367188,0,0.017648696899414062,0,0.007847070693969727,0,0.002129077911376953,0,0.0020596981048583984
1024,1024,636,0,0.0022704601287841797,0,0.017667531967163086,0,0.006300210952758789,0,0.002148866653442383,0,0.003000497817993164
1024,1024,640,0,0.002274751663208008,0,0.017828702926635742,0,0.007869720458984375,0,0.002147674560546875,0,0.0020384788513183594
1024,1024,644,0,0.0023474693298339844,0,0.01791071891784668,0,0.0073146820068359375,0,0.002187490463256836,0,0.0021562576293945312
1024,1024,648,0,0.002296924591064453,0,0.019575834274291992,0,0.006326436996459961,0,0.0021750926971435547,0,0.002074003219604492
1024,1024,652,0,0.0023603439331054688,0,0.01801896095275879,0,0.0063092708587646484,0,0.002185344696044922,0,0.0021288394927978516
1024,1024,656,0,0.002342700958251953,0,0.019716262817382812,0,0.006345987319946289,0,0.0021543502807617188,0,0.0020596981048583984
1024,1024,660,0,0.0024330615997314453,0,0.018275737762451172,0,0.006440401077270508,0,0.002221345901489258,0,0.0021712779998779297
1024,1024,664,0,0.0032198429107666016,0,0.019967317581176758,0,0.006375789642333984,0,0.0022096633911132812,0,0.002104520797729492
1024,1024,668,0,0.0023679733276367188,0,0.019208431243896484,0,0.007851123809814453,0,0.002209901809692383,0,0.002166271209716797
1024,1024,672,0,0.002408266067504883,0,0.01943039894104004,0,0.0063364505767822266,0,0.0021882057189941406,0,0.002112150192260742
1024,1024,676,0,0.002454042434692383,0,0.018712997436523438,0,0.008033514022827148,0,0.002244234085083008,0,0.002202749252319336
1024,1024,680,0,0.002393007278442383,0,0.018903017044067383,0,0.006389141082763672,0,0.0022127628326416016,0,0.0021123886108398438
1024,1024,684,0,0.00249481201171875,0,0.01888298988342285,0,0.007890939712524414,0,0.0022683143615722656,0,0.002205371856689453
1024,1024,688,0,0.002430438995361328,0,0.01894354820251465,0,0.0063893795013427734,0,0.0021598339080810547,0,0.0021424293518066406
1024,1024,692,0,0.0025658607482910156,0,0.021485328674316406,0,0.006537199020385742,0,0.002269744873046875,0,0.0022356510162353516
1024,1024,696,0,0.0024182796478271484,0,0.020018339157104492,0,0.0064046382904052734,0,0.0022606849670410156,0,0.003045797348022461
1024,1024,700,0,0.0024919509887695312,0,0.021607637405395508,0,0.006482362747192383,0,0.0022735595703125,0,0.0029609203338623047
1024,1024,704,0,0.0024759769439697266,0,0.019329071044921875,0,0.00638580322265625,0,0.0022678375244140625,0,0.0022187232971191406
1024,1024,708,0,0.002475261688232422,0,0.021114826202392578,0,0.0065593719482421875,0,0.0022821426391601562,0,0.0022492408752441406
1024,1024,712,0,0.0025162696838378906,0,0.019588232040405273,0,0.007884502410888672,0,0.002254009246826172,0,0.002186298370361328
1024,1024,716,0,0.0026259422302246094,0,0.019748926162719727,0,0.0070459842681884766,0,0.002282381057739258,0,0.0022237300872802734
1024,1024,720,0,0.002655506134033203,0,0.019751548767089844,0,0.00798654556274414,0,0.002328634262084961,0,0.0022559165954589844
1024,1024,724,0,0.0025277137756347656,0,0.01986408233642578,0,0.006371498107910156,0,0.002249002456665039,0,0.0021817684173583984
1024,1024,728,0,0.002562284469604492,0,0.020650148391723633,0,0.00804591178894043,0,0.0023267269134521484,0,0.0022666454315185547
1024,1024,732,0,0.0026710033416748047,0,0.02003931999206543,0,0.006495475769042969,0,0.0023555755615234375,0,0.0022716522216796875
1024,1024,736,0,0.0026869773864746094,0,0.022414445877075195,0,0.006533145904541016,0,0.0023365020751953125,0,0.0022726058959960938
1024,1024,740,0,0.0026090145111083984,0,0.020330190658569336,0,0.006440877914428711,0,0.002293825149536133,0,0.0022225379943847656
1024,1024,744,0,0.002626180648803711,0,0.021829605102539062,0,0.006644487380981445,0,0.002338409423828125,0,0.002324819564819336
1024,1024,748,0,0.002583742141723633,0,0.02049732208251953,0,0.006539344787597656,0,0.0023126602172851562,0,0.002236604690551758
1024,1024,752,0,0.002632617950439453,0,0.02209019660949707,0,0.006554126739501953,0,0.002411365509033203,0,0.0023529529571533203
1024,1024,756,0,0.10857534408569336,0,0.02065443992614746,0,0.00802469253540039,0,0.0023818016052246094,0,0.002213716506958008
1024,1024,760,0,0.00402379035949707,0,0.020760059356689453,0,0.0064814090728759766,0,0.0023145675659179688,0,0.0022246837615966797
1024,1024,764,0,0.0028076171875,0,0.02087259292602539,0,0.008066177368164062,0,0.002409696578979492,0,0.002323627471923828
1024,1024,768,0,0.002685070037841797,0,0.020948410034179688,0,0.006492137908935547,0,0.0023589134216308594,0,0.002290010452270508
1024,1024,772,0,0.0026884078979492188,0,0.021010160446166992,0,0.008033990859985352,0,0.002364635467529297,0,0.0023136138916015625
1024,1024,776,0,0.002662181854248047,0,0.021057844161987305,0,0.00675201416015625,0,0.002430438995361328,0,0.0023899078369140625
1024,1024,780,0,0.0026853084564208984,0,0.022678375244140625,0,0.006511211395263672,0,0.0023241043090820312,0,0.0022542476654052734
1024,1024,784,0,0.0026869773864746094,0,0.021295547485351562,0,0.006681919097900391,0,0.002438068389892578,0,0.0023920536041259766
1024,1024,788,0,0.0026254653930664062,0,0.0228579044342041,0,0.0065157413482666016,0,0.0023458003997802734,0,0.002276182174682617
1024,1024,792,0,0.0027539730072021484,0,0.021427154541015625,0,0.006711483001708984,0,0.002444744110107422,0,0.0024111270904541016
1024,1024,796,0,0.002651691436767578,0,0.023083925247192383,0,0.006506919860839844,0,0.002345561981201172,0,0.0022902488708496094
1024,1024,800,0,0.002642393112182617,0,0.02167987823486328,0,0.008230447769165039,0,0.0024750232696533203,0,0.002418041229248047
1024,1024,804,0,0.0027472972869873047,0,0.021777868270874023,0,0.006543636322021484,0,0.00237274169921875,0,0.0023088455200195312
1024,1024,808,0,0.0027790069580078125,0,0.02188706398010254,0,0.008316278457641602,0,0.0024847984313964844,0,0.002428293228149414
1024,1024,812,0,0.00279998779296875,0,0.022787094116210938,0,0.006599903106689453,0,0.0024068355560302734,0,0.002330780029296875
1024,1024,816,0,0.0028307437896728516,0,0.02208089828491211,0,0.008320808410644531,0,0.0025207996368408203,0,0.0024423599243164062
1024,1024,820,0,0.0036308765411376953,0,0.022083044052124023,0,0.00656580924987793,0,0.002422809600830078,0,0.0023419857025146484
1024,1024,824,0,0.0028269290924072266,0,0.023794174194335938,0,0.006777524948120117,0,0.002511739730834961,0,0.0024368762969970703
1024,1024,828,0,0.0028269290924072266,0,0.022353172302246094,0,0.006598711013793945,0,0.002393007278442383,0,0.002346038818359375
